filename,class
DGE_all\5\4286_DGE.tif,5
DGE_all\5\4753_DGE.tif,5
DGE_all\5\5001_DGE.tif,5
DGE_all\5\4991_DGE.tif,5
DGE_all\5\3343_DGE.tif,5
DGE_all\5\4859_DGE.tif,5
DGE_all\5\4964_DGE.tif,5
DGE_all\5\4151_DGE.tif,5
DGE_all\5\3348_DGE.tif,5
DGE_all\5\3600_DGE.tif,5
DGE_all\5\4675_DGE.tif,5
DGE_all\5\3708_DGE.tif,5
DGE_all\5\3643_DGE.tif,5
DGE_all\5\4326_DGE.tif,5
DGE_all\5\4126_DGE.tif,5
DGE_all\5\4019_DGE.tif,5
DGE_all\5\5010_DGE.tif,5
DGE_all\5\4691_DGE.tif,5
DGE_all\5\3403_DGE.tif,5
DGE_all\5\5032_DGE.tif,5
DGE_all\5\4199_DGE.tif,5
DGE_all\5\5024_DGE.tif,5
DGE_all\5\4874_DGE.tif,5
DGE_all\5\5169_DGE.tif,5
DGE_all\5\5116_DGE.tif,5
DGE_all\5\3750_DGE.tif,5
DGE_all\5\3312_DGE.tif,5
DGE_all\5\4899_DGE.tif,5
DGE_all\5\3871_DGE.tif,5
DGE_all\5\5041_DGE.tif,5
DGE_all\5\3675_DGE.tif,5
DGE_all\5\4408_DGE.tif,5
DGE_all\5\3531_DGE.tif,5
DGE_all\5\3677_DGE.tif,5
DGE_all\5\5148_DGE.tif,5
DGE_all\5\3695_DGE.tif,5
DGE_all\5\3581_DGE.tif,5
DGE_all\5\5108_DGE.tif,5
DGE_all\5\4478_DGE.tif,5
DGE_all\5\3463_DGE.tif,5
DGE_all\5\3380_DGE.tif,5
DGE_all\5\5172_DGE.tif,5
DGE_all\5\5153_DGE.tif,5
DGE_all\5\3995_DGE.tif,5
DGE_all\5\5029_DGE.tif,5
DGE_all\5\4916_DGE.tif,5
DGE_all\5\4731_DGE.tif,5
DGE_all\5\4270_DGE.tif,5
DGE_all\5\4616_DGE.tif,5
DGE_all\5\4044_DGE.tif,5
DGE_all\5\3426_DGE.tif,5
DGE_all\5\4167_DGE.tif,5
DGE_all\5\4463_DGE.tif,5
DGE_all\5\4997_DGE.tif,5
DGE_all\5\4104_DGE.tif,5
DGE_all\5\5065_DGE.tif,5
DGE_all\5\5149_DGE.tif,5
DGE_all\5\3700_DGE.tif,5
DGE_all\5\4505_DGE.tif,5
DGE_all\5\4784_DGE.tif,5
DGE_all\5\4514_DGE.tif,5
DGE_all\5\3384_DGE.tif,5
DGE_all\5\3325_DGE.tif,5
DGE_all\5\4601_DGE.tif,5
DGE_all\5\3467_DGE.tif,5
DGE_all\5\4266_DGE.tif,5
DGE_all\5\4037_DGE.tif,5
DGE_all\5\4853_DGE.tif,5
DGE_all\5\3310_DGE.tif,5
DGE_all\5\5181_DGE.tif,5
DGE_all\5\4426_DGE.tif,5
DGE_all\5\4930_DGE.tif,5
DGE_all\5\4678_DGE.tif,5
DGE_all\5\3329_DGE.tif,5
DGE_all\5\4036_DGE.tif,5
DGE_all\5\4737_DGE.tif,5
DGE_all\5\4345_DGE.tif,5
DGE_all\5\4272_DGE.tif,5
DGE_all\5\4241_DGE.tif,5
DGE_all\5\3485_DGE.tif,5
DGE_all\5\4123_DGE.tif,5
DGE_all\5\3598_DGE.tif,5
DGE_all\5\5117_DGE.tif,5
DGE_all\5\4258_DGE.tif,5
DGE_all\5\4217_DGE.tif,5
DGE_all\5\4956_DGE.tif,5
DGE_all\5\4709_DGE.tif,5
DGE_all\5\4288_DGE.tif,5
DGE_all\5\4296_DGE.tif,5
DGE_all\5\4363_DGE.tif,5
DGE_all\5\3470_DGE.tif,5
DGE_all\5\3459_DGE.tif,5
DGE_all\5\4183_DGE.tif,5
DGE_all\5\4337_DGE.tif,5
DGE_all\5\3504_DGE.tif,5
DGE_all\5\3720_DGE.tif,5
DGE_all\5\3834_DGE.tif,5
DGE_all\5\4841_DGE.tif,5
DGE_all\5\4846_DGE.tif,5
DGE_all\5\4703_DGE.tif,5
DGE_all\5\3660_DGE.tif,5
DGE_all\5\3432_DGE.tif,5
DGE_all\5\4905_DGE.tif,5
DGE_all\5\3340_DGE.tif,5
DGE_all\5\3943_DGE.tif,5
DGE_all\5\4934_DGE.tif,5
DGE_all\5\4897_DGE.tif,5
DGE_all\5\4722_DGE.tif,5
DGE_all\5\4321_DGE.tif,5
DGE_all\5\5097_DGE.tif,5
DGE_all\5\3835_DGE.tif,5
DGE_all\5\3862_DGE.tif,5
DGE_all\5\4295_DGE.tif,5
DGE_all\5\4235_DGE.tif,5
DGE_all\5\4590_DGE.tif,5
DGE_all\5\4232_DGE.tif,5
DGE_all\5\4919_DGE.tif,5
DGE_all\5\4575_DGE.tif,5
DGE_all\5\3928_DGE.tif,5
DGE_all\5\3487_DGE.tif,5
DGE_all\5\5012_DGE.tif,5
DGE_all\5\4819_DGE.tif,5
DGE_all\5\3812_DGE.tif,5
DGE_all\5\3674_DGE.tif,5
DGE_all\5\4500_DGE.tif,5
DGE_all\5\4279_DGE.tif,5
DGE_all\5\3577_DGE.tif,5
DGE_all\5\4815_DGE.tif,5
DGE_all\5\4253_DGE.tif,5
DGE_all\5\3797_DGE.tif,5
DGE_all\5\4562_DGE.tif,5
DGE_all\5\3596_DGE.tif,5
DGE_all\5\4605_DGE.tif,5
DGE_all\5\4234_DGE.tif,5
DGE_all\5\3520_DGE.tif,5
DGE_all\5\4107_DGE.tif,5
DGE_all\5\3864_DGE.tif,5
DGE_all\5\3990_DGE.tif,5
DGE_all\5\3676_DGE.tif,5
DGE_all\5\4770_DGE.tif,5
DGE_all\5\4418_DGE.tif,5
DGE_all\5\5151_DGE.tif,5
DGE_all\5\4595_DGE.tif,5
DGE_all\5\4507_DGE.tif,5
DGE_all\5\3523_DGE.tif,5
DGE_all\5\3826_DGE.tif,5
DGE_all\5\3641_DGE.tif,5
DGE_all\5\3612_DGE.tif,5
DGE_all\5\4394_DGE.tif,5
DGE_all\5\3346_DGE.tif,5
DGE_all\5\3517_DGE.tif,5
DGE_all\5\3501_DGE.tif,5
DGE_all\5\4013_DGE.tif,5
DGE_all\5\4767_DGE.tif,5
DGE_all\5\4900_DGE.tif,5
DGE_all\5\3425_DGE.tif,5
DGE_all\5\4396_DGE.tif,5
DGE_all\5\4543_DGE.tif,5
DGE_all\5\4455_DGE.tif,5
DGE_all\5\4963_DGE.tif,5
DGE_all\5\3779_DGE.tif,5
DGE_all\5\4004_DGE.tif,5
DGE_all\5\4117_DGE.tif,5
DGE_all\5\5092_DGE.tif,5
DGE_all\5\4938_DGE.tif,5
DGE_all\5\3610_DGE.tif,5
DGE_all\5\4811_DGE.tif,5
DGE_all\5\4610_DGE.tif,5
DGE_all\5\4097_DGE.tif,5
DGE_all\5\4159_DGE.tif,5
DGE_all\5\4424_DGE.tif,5
DGE_all\5\4829_DGE.tif,5
DGE_all\5\3931_DGE.tif,5
DGE_all\5\4484_DGE.tif,5
DGE_all\5\4416_DGE.tif,5
DGE_all\5\3494_DGE.tif,5
DGE_all\5\4433_DGE.tif,5
DGE_all\5\4567_DGE.tif,5
DGE_all\5\4259_DGE.tif,5
DGE_all\5\4942_DGE.tif,5
DGE_all\5\3400_DGE.tif,5
DGE_all\5\3448_DGE.tif,5
DGE_all\5\4945_DGE.tif,5
DGE_all\5\4303_DGE.tif,5
DGE_all\5\3782_DGE.tif,5
DGE_all\5\4212_DGE.tif,5
DGE_all\5\5051_DGE.tif,5
DGE_all\5\4647_DGE.tif,5
DGE_all\5\3827_DGE.tif,5
DGE_all\5\3769_DGE.tif,5
DGE_all\5\4995_DGE.tif,5
DGE_all\5\3591_DGE.tif,5
DGE_all\5\3287_DGE.tif,5
DGE_all\5\3450_DGE.tif,5
DGE_all\5\4289_DGE.tif,5
DGE_all\5\4761_DGE.tif,5
DGE_all\5\4320_DGE.tif,5
DGE_all\5\4493_DGE.tif,5
DGE_all\5\3803_DGE.tif,5
DGE_all\5\4008_DGE.tif,5
DGE_all\5\3884_DGE.tif,5
DGE_all\5\3698_DGE.tif,5
DGE_all\5\4851_DGE.tif,5
DGE_all\5\3799_DGE.tif,5
DGE_all\5\5152_DGE.tif,5
DGE_all\5\3296_DGE.tif,5
DGE_all\5\4361_DGE.tif,5
DGE_all\5\4052_DGE.tif,5
DGE_all\5\3567_DGE.tif,5
DGE_all\5\4049_DGE.tif,5
DGE_all\5\4996_DGE.tif,5
DGE_all\5\4236_DGE.tif,5
DGE_all\5\4175_DGE.tif,5
DGE_all\5\3809_DGE.tif,5
DGE_all\5\4190_DGE.tif,5
DGE_all\5\4631_DGE.tif,5
DGE_all\5\4585_DGE.tif,5
DGE_all\5\4771_DGE.tif,5
DGE_all\5\4068_DGE.tif,5
DGE_all\5\3469_DGE.tif,5
DGE_all\5\4409_DGE.tif,5
DGE_all\5\4858_DGE.tif,5
DGE_all\5\3406_DGE.tif,5
DGE_all\5\4903_DGE.tif,5
DGE_all\5\4187_DGE.tif,5
DGE_all\5\5057_DGE.tif,5
DGE_all\5\4751_DGE.tif,5
DGE_all\5\3715_DGE.tif,5
DGE_all\5\4405_DGE.tif,5
DGE_all\5\4402_DGE.tif,5
DGE_all\5\4124_DGE.tif,5
DGE_all\5\4908_DGE.tif,5
DGE_all\5\4861_DGE.tif,5
DGE_all\5\3546_DGE.tif,5
DGE_all\5\5066_DGE.tif,5
DGE_all\5\3688_DGE.tif,5
DGE_all\5\3555_DGE.tif,5
DGE_all\5\3756_DGE.tif,5
DGE_all\5\4423_DGE.tif,5
DGE_all\5\5042_DGE.tif,5
DGE_all\5\4294_DGE.tif,5
DGE_all\5\3780_DGE.tif,5
DGE_all\5\3662_DGE.tif,5
DGE_all\5\4469_DGE.tif,5
DGE_all\5\3405_DGE.tif,5
DGE_all\5\3633_DGE.tif,5
DGE_all\5\4265_DGE.tif,5
DGE_all\5\4619_DGE.tif,5
DGE_all\5\5054_DGE.tif,5
DGE_all\5\3958_DGE.tif,5
DGE_all\5\3585_DGE.tif,5
DGE_all\5\4949_DGE.tif,5
DGE_all\5\4971_DGE.tif,5
DGE_all\5\4974_DGE.tif,5
DGE_all\5\3360_DGE.tif,5
DGE_all\5\3552_DGE.tif,5
DGE_all\5\4555_DGE.tif,5
DGE_all\5\4714_DGE.tif,5
DGE_all\5\5100_DGE.tif,5
DGE_all\5\4581_DGE.tif,5
DGE_all\5\4407_DGE.tif,5
DGE_all\5\4781_DGE.tif,5
DGE_all\5\3922_DGE.tif,5
DGE_all\5\4541_DGE.tif,5
DGE_all\5\4030_DGE.tif,5
DGE_all\5\4413_DGE.tif,5
DGE_all\5\3699_DGE.tif,5
DGE_all\5\4035_DGE.tif,5
DGE_all\5\4457_DGE.tif,5
DGE_all\5\4646_DGE.tif,5
DGE_all\5\5040_DGE.tif,5
DGE_all\5\5079_DGE.tif,5
DGE_all\5\3996_DGE.tif,5
DGE_all\5\3367_DGE.tif,5
DGE_all\5\4708_DGE.tif,5
DGE_all\5\4613_DGE.tif,5
DGE_all\5\3904_DGE.tif,5
DGE_all\5\4343_DGE.tif,5
DGE_all\5\3807_DGE.tif,5
DGE_all\5\4599_DGE.tif,5
DGE_all\5\4000_DGE.tif,5
DGE_all\5\3728_DGE.tif,5
DGE_all\5\3383_DGE.tif,5
DGE_all\5\3350_DGE.tif,5
DGE_all\5\4832_DGE.tif,5
DGE_all\5\4060_DGE.tif,5
DGE_all\5\4491_DGE.tif,5
DGE_all\5\3313_DGE.tif,5
DGE_all\5\4584_DGE.tif,5
DGE_all\5\4430_DGE.tif,5
DGE_all\5\3658_DGE.tif,5
DGE_all\5\4070_DGE.tif,5
DGE_all\5\3326_DGE.tif,5
DGE_all\5\3710_DGE.tif,5
DGE_all\5\3618_DGE.tif,5
DGE_all\5\3739_DGE.tif,5
DGE_all\5\4080_DGE.tif,5
DGE_all\5\3608_DGE.tif,5
DGE_all\5\4040_DGE.tif,5
DGE_all\5\5106_DGE.tif,5
DGE_all\5\3743_DGE.tif,5
DGE_all\5\3897_DGE.tif,5
DGE_all\5\4459_DGE.tif,5
DGE_all\5\4399_DGE.tif,5
DGE_all\5\4836_DGE.tif,5
DGE_all\5\4561_DGE.tif,5
DGE_all\5\3966_DGE.tif,5
DGE_all\5\3894_DGE.tif,5
DGE_all\5\3352_DGE.tif,5
DGE_all\5\5034_DGE.tif,5
DGE_all\5\3622_DGE.tif,5
DGE_all\5\3359_DGE.tif,5
DGE_all\5\4618_DGE.tif,5
DGE_all\5\3882_DGE.tif,5
DGE_all\5\3749_DGE.tif,5
DGE_all\5\4588_DGE.tif,5
DGE_all\5\4352_DGE.tif,5
DGE_all\5\4760_DGE.tif,5
DGE_all\5\4494_DGE.tif,5
DGE_all\5\3616_DGE.tif,5
DGE_all\5\4591_DGE.tif,5
DGE_all\5\5067_DGE.tif,5
DGE_all\5\4739_DGE.tif,5
DGE_all\5\4754_DGE.tif,5
DGE_all\5\5122_DGE.tif,5
DGE_all\5\3594_DGE.tif,5
DGE_all\5\4867_DGE.tif,5
DGE_all\5\4220_DGE.tif,5
DGE_all\5\4643_DGE.tif,5
DGE_all\5\5109_DGE.tif,5
DGE_all\5\3300_DGE.tif,5
DGE_all\5\4978_DGE.tif,5
DGE_all\5\5120_DGE.tif,5
DGE_all\5\4210_DGE.tif,5
DGE_all\5\4460_DGE.tif,5
DGE_all\5\4084_DGE.tif,5
DGE_all\5\4137_DGE.tif,5
DGE_all\5\4255_DGE.tif,5
DGE_all\5\5104_DGE.tif,5
DGE_all\5\4821_DGE.tif,5
DGE_all\5\4791_DGE.tif,5
DGE_all\5\4968_DGE.tif,5
DGE_all\5\4331_DGE.tif,5
DGE_all\5\3923_DGE.tif,5
DGE_all\5\5064_DGE.tif,5
DGE_all\5\4344_DGE.tif,5
DGE_all\5\4287_DGE.tif,5
DGE_all\5\3639_DGE.tif,5
DGE_all\5\3522_DGE.tif,5
DGE_all\5\4171_DGE.tif,5
DGE_all\5\4016_DGE.tif,5
DGE_all\5\3478_DGE.tif,5
DGE_all\5\4485_DGE.tif,5
DGE_all\5\4923_DGE.tif,5
DGE_all\5\3632_DGE.tif,5
DGE_all\5\5180_DGE.tif,5
DGE_all\5\4808_DGE.tif,5
DGE_all\5\4629_DGE.tif,5
DGE_all\5\4398_DGE.tif,5
DGE_all\5\4528_DGE.tif,5
DGE_all\5\3514_DGE.tif,5
DGE_all\5\4904_DGE.tif,5
DGE_all\5\4840_DGE.tif,5
DGE_all\5\4538_DGE.tif,5
DGE_all\5\4153_DGE.tif,5
DGE_all\5\3968_DGE.tif,5
DGE_all\5\3784_DGE.tif,5
DGE_all\5\4795_DGE.tif,5
DGE_all\5\3461_DGE.tif,5
DGE_all\5\4778_DGE.tif,5
DGE_all\5\4263_DGE.tif,5
DGE_all\5\4508_DGE.tif,5
DGE_all\5\5176_DGE.tif,5
DGE_all\5\3464_DGE.tif,5
DGE_all\5\5077_DGE.tif,5
DGE_all\5\4529_DGE.tif,5
DGE_all\5\4425_DGE.tif,5
DGE_all\5\4031_DGE.tif,5
DGE_all\5\3638_DGE.tif,5
DGE_all\5\4552_DGE.tif,5
DGE_all\5\5023_DGE.tif,5
DGE_all\5\3804_DGE.tif,5
DGE_all\5\4148_DGE.tif,5
DGE_all\5\3414_DGE.tif,5
DGE_all\5\4353_DGE.tif,5
DGE_all\5\4917_DGE.tif,5
DGE_all\5\4458_DGE.tif,5
DGE_all\5\4943_DGE.tif,5
DGE_all\5\4355_DGE.tif,5
DGE_all\5\4029_DGE.tif,5
DGE_all\5\4323_DGE.tif,5
DGE_all\5\4496_DGE.tif,5
DGE_all\5\4038_DGE.tif,5
DGE_all\5\4783_DGE.tif,5
DGE_all\5\4364_DGE.tif,5
DGE_all\5\4732_DGE.tif,5
DGE_all\5\4843_DGE.tif,5
DGE_all\5\4166_DGE.tif,5
DGE_all\5\3562_DGE.tif,5
DGE_all\5\3745_DGE.tif,5
DGE_all\5\4673_DGE.tif,5
DGE_all\5\3942_DGE.tif,5
DGE_all\5\4145_DGE.tif,5
DGE_all\5\3842_DGE.tif,5
DGE_all\5\4847_DGE.tif,5
DGE_all\5\4450_DGE.tif,5
DGE_all\5\4969_DGE.tif,5
DGE_all\5\4427_DGE.tif,5
DGE_all\5\4980_DGE.tif,5
DGE_all\5\3366_DGE.tif,5
DGE_all\5\3412_DGE.tif,5
DGE_all\5\5028_DGE.tif,5
DGE_all\5\4954_DGE.tif,5
DGE_all\5\4492_DGE.tif,5
DGE_all\5\3473_DGE.tif,5
DGE_all\5\4756_DGE.tif,5
DGE_all\5\3959_DGE.tif,5
DGE_all\5\3867_DGE.tif,5
DGE_all\5\4520_DGE.tif,5
DGE_all\5\3954_DGE.tif,5
DGE_all\5\3319_DGE.tif,5
DGE_all\5\4461_DGE.tif,5
DGE_all\5\3339_DGE.tif,5
DGE_all\5\4109_DGE.tif,5
DGE_all\5\3471_DGE.tif,5
DGE_all\5\4465_DGE.tif,5
DGE_all\5\4665_DGE.tif,5
DGE_all\5\3496_DGE.tif,5
DGE_all\5\4219_DGE.tif,5
DGE_all\5\4010_DGE.tif,5
DGE_all\5\3863_DGE.tif,5
DGE_all\5\3368_DGE.tif,5
DGE_all\5\4845_DGE.tif,5
DGE_all\5\4925_DGE.tif,5
DGE_all\5\4382_DGE.tif,5
DGE_all\5\4740_DGE.tif,5
DGE_all\5\3521_DGE.tif,5
DGE_all\5\4473_DGE.tif,5
DGE_all\5\3505_DGE.tif,5
DGE_all\5\4185_DGE.tif,5
DGE_all\5\4365_DGE.tif,5
DGE_all\5\3659_DGE.tif,5
DGE_all\5\3574_DGE.tif,5
DGE_all\5\4720_DGE.tif,5
DGE_all\5\3822_DGE.tif,5
DGE_all\5\5111_DGE.tif,5
DGE_all\5\3776_DGE.tif,5
DGE_all\5\5155_DGE.tif,5
DGE_all\5\3297_DGE.tif,5
DGE_all\5\4451_DGE.tif,5
DGE_all\5\4929_DGE.tif,5
DGE_all\5\3395_DGE.tif,5
DGE_all\5\4056_DGE.tif,5
DGE_all\5\3859_DGE.tif,5
DGE_all\5\4684_DGE.tif,5
DGE_all\5\3355_DGE.tif,5
DGE_all\5\3738_DGE.tif,5
DGE_all\5\3372_DGE.tif,5
DGE_all\5\4257_DGE.tif,5
DGE_all\5\4180_DGE.tif,5
DGE_all\5\4527_DGE.tif,5
DGE_all\5\3338_DGE.tif,5
DGE_all\5\5129_DGE.tif,5
DGE_all\5\4118_DGE.tif,5
DGE_all\5\3892_DGE.tif,5
DGE_all\5\4034_DGE.tif,5
DGE_all\5\4779_DGE.tif,5
DGE_all\5\3726_DGE.tif,5
DGE_all\5\3407_DGE.tif,5
DGE_all\5\4525_DGE.tif,5
DGE_all\5\4860_DGE.tif,5
DGE_all\5\4632_DGE.tif,5
DGE_all\5\4376_DGE.tif,5
DGE_all\5\3317_DGE.tif,5
DGE_all\5\4435_DGE.tif,5
DGE_all\5\3609_DGE.tif,5
DGE_all\5\3524_DGE.tif,5
DGE_all\5\4659_DGE.tif,5
DGE_all\5\3913_DGE.tif,5
DGE_all\5\4131_DGE.tif,5
DGE_all\5\5004_DGE.tif,5
DGE_all\5\4524_DGE.tif,5
DGE_all\5\3816_DGE.tif,5
DGE_all\5\5030_DGE.tif,5
DGE_all\5\4472_DGE.tif,5
DGE_all\5\4157_DGE.tif,5
DGE_all\5\4474_DGE.tif,5
DGE_all\5\3866_DGE.tif,5
DGE_all\5\4612_DGE.tif,5
DGE_all\5\5131_DGE.tif,5
DGE_all\5\4623_DGE.tif,5
DGE_all\5\3556_DGE.tif,5
DGE_all\5\4466_DGE.tif,5
DGE_all\5\4560_DGE.tif,5
DGE_all\5\4803_DGE.tif,5
DGE_all\5\3568_DGE.tif,5
DGE_all\5\4882_DGE.tif,5
DGE_all\5\3417_DGE.tif,5
DGE_all\5\4706_DGE.tif,5
DGE_all\5\5047_DGE.tif,5
DGE_all\5\4470_DGE.tif,5
DGE_all\5\4315_DGE.tif,5
DGE_all\5\4926_DGE.tif,5
DGE_all\5\3634_DGE.tif,5
DGE_all\5\4797_DGE.tif,5
DGE_all\5\3557_DGE.tif,5
DGE_all\5\3369_DGE.tif,5
DGE_all\5\3844_DGE.tif,5
DGE_all\5\3736_DGE.tif,5
DGE_all\5\4411_DGE.tif,5
DGE_all\5\3631_DGE.tif,5
DGE_all\5\4173_DGE.tif,5
DGE_all\5\3370_DGE.tif,5
DGE_all\5\4729_DGE.tif,5
DGE_all\5\3422_DGE.tif,5
DGE_all\5\4586_DGE.tif,5
DGE_all\5\3988_DGE.tif,5
DGE_all\5\4188_DGE.tif,5
DGE_all\5\3787_DGE.tif,5
DGE_all\5\5140_DGE.tif,5
DGE_all\5\3539_DGE.tif,5
DGE_all\5\5167_DGE.tif,5
DGE_all\5\3374_DGE.tif,5
DGE_all\5\3953_DGE.tif,5
DGE_all\5\5174_DGE.tif,5
DGE_all\5\3861_DGE.tif,5
DGE_all\5\4746_DGE.tif,5
DGE_all\5\3396_DGE.tif,5
DGE_all\5\4229_DGE.tif,5
DGE_all\5\3458_DGE.tif,5
DGE_all\5\4662_DGE.tif,5
DGE_all\5\3645_DGE.tif,5
DGE_all\5\4393_DGE.tif,5
DGE_all\5\4149_DGE.tif,5
DGE_all\5\3593_DGE.tif,5
DGE_all\5\3853_DGE.tif,5
DGE_all\5\3391_DGE.tif,5
DGE_all\5\3306_DGE.tif,5
DGE_all\5\3398_DGE.tif,5
DGE_all\5\4600_DGE.tif,5
DGE_all\5\3512_DGE.tif,5
DGE_all\5\4827_DGE.tif,5
DGE_all\5\3801_DGE.tif,5
DGE_all\5\4837_DGE.tif,5
DGE_all\5\4243_DGE.tif,5
DGE_all\5\4213_DGE.tif,5
DGE_all\5\4835_DGE.tif,5
DGE_all\5\4312_DGE.tif,5
DGE_all\5\3742_DGE.tif,5
DGE_all\5\5098_DGE.tif,5
DGE_all\5\4284_DGE.tif,5
DGE_all\5\4820_DGE.tif,5
DGE_all\5\3397_DGE.tif,5
DGE_all\5\3606_DGE.tif,5
DGE_all\5\4850_DGE.tif,5
DGE_all\5\3735_DGE.tif,5
DGE_all\5\3590_DGE.tif,5
DGE_all\5\4122_DGE.tif,5
DGE_all\5\4503_DGE.tif,5
DGE_all\5\5178_DGE.tif,5
DGE_all\5\4813_DGE.tif,5
DGE_all\5\4133_DGE.tif,5
DGE_all\5\5157_DGE.tif,5
DGE_all\5\4015_DGE.tif,5
DGE_all\5\4906_DGE.tif,5
DGE_all\5\4789_DGE.tif,5
DGE_all\5\3388_DGE.tif,5
DGE_all\5\4428_DGE.tif,5
DGE_all\5\4191_DGE.tif,5
DGE_all\5\3829_DGE.tif,5
DGE_all\5\4023_DGE.tif,5
DGE_all\5\4452_DGE.tif,5
DGE_all\5\5175_DGE.tif,5
DGE_all\5\4088_DGE.tif,5
DGE_all\5\3723_DGE.tif,5
DGE_all\5\3291_DGE.tif,5
DGE_all\5\4371_DGE.tif,5
DGE_all\5\3944_DGE.tif,5
DGE_all\5\4443_DGE.tif,5
DGE_all\5\4063_DGE.tif,5
DGE_all\5\4512_DGE.tif,5
DGE_all\5\3583_DGE.tif,5
DGE_all\5\4184_DGE.tif,5
DGE_all\5\4476_DGE.tif,5
DGE_all\5\4998_DGE.tif,5
DGE_all\5\4028_DGE.tif,5
DGE_all\5\4644_DGE.tif,5
DGE_all\5\3781_DGE.tif,5
DGE_all\5\4356_DGE.tif,5
DGE_all\5\4683_DGE.tif,5
DGE_all\5\4872_DGE.tif,5
DGE_all\5\4073_DGE.tif,5
DGE_all\5\3642_DGE.tif,5
DGE_all\5\5082_DGE.tif,5
DGE_all\5\3537_DGE.tif,5
DGE_all\5\3919_DGE.tif,5
DGE_all\5\3757_DGE.tif,5
DGE_all\5\4544_DGE.tif,5
DGE_all\5\4499_DGE.tif,5
DGE_all\5\4664_DGE.tif,5
DGE_all\5\3364_DGE.tif,5
DGE_all\5\4880_DGE.tif,5
DGE_all\5\3977_DGE.tif,5
DGE_all\5\4701_DGE.tif,5
DGE_all\5\3821_DGE.tif,5
DGE_all\5\4119_DGE.tif,5
DGE_all\5\3635_DGE.tif,5
DGE_all\5\3889_DGE.tif,5
DGE_all\5\3664_DGE.tif,5
DGE_all\5\3648_DGE.tif,5
DGE_all\5\5141_DGE.tif,5
DGE_all\5\3908_DGE.tif,5
DGE_all\5\3671_DGE.tif,5
DGE_all\5\4804_DGE.tif,5
DGE_all\5\4298_DGE.tif,5
DGE_all\5\3991_DGE.tif,5
DGE_all\5\4269_DGE.tif,5
DGE_all\5\4125_DGE.tif,5
DGE_all\5\3563_DGE.tif,5
DGE_all\5\5088_DGE.tif,5
DGE_all\5\3680_DGE.tif,5
DGE_all\5\4165_DGE.tif,5
DGE_all\5\3303_DGE.tif,5
DGE_all\5\4079_DGE.tif,5
DGE_all\5\4759_DGE.tif,5
DGE_all\5\4009_DGE.tif,5
DGE_all\5\5125_DGE.tif,5
DGE_all\5\4687_DGE.tif,5
DGE_all\5\3982_DGE.tif,5
DGE_all\5\3930_DGE.tif,5
DGE_all\5\3486_DGE.tif,5
DGE_all\5\4769_DGE.tif,5
DGE_all\5\3482_DGE.tif,5
DGE_all\5\4650_DGE.tif,5
DGE_all\5\4370_DGE.tif,5
DGE_all\5\3437_DGE.tif,5
DGE_all\5\5014_DGE.tif,5
DGE_all\5\4099_DGE.tif,5
DGE_all\5\3433_DGE.tif,5
DGE_all\5\4379_DGE.tif,5
DGE_all\5\5080_DGE.tif,5
DGE_all\5\5013_DGE.tif,5
DGE_all\5\4990_DGE.tif,5
DGE_all\5\3444_DGE.tif,5
DGE_all\5\4467_DGE.tif,5
DGE_all\5\4415_DGE.tif,5
DGE_all\5\4523_DGE.tif,5
DGE_all\5\4316_DGE.tif,5
DGE_all\5\4064_DGE.tif,5
DGE_all\5\3751_DGE.tif,5
DGE_all\5\4621_DGE.tif,5
DGE_all\5\3584_DGE.tif,5
DGE_all\5\3483_DGE.tif,5
DGE_all\5\4594_DGE.tif,5
DGE_all\5\5059_DGE.tif,5
DGE_all\5\3940_DGE.tif,5
DGE_all\5\3758_DGE.tif,5
DGE_all\5\4886_DGE.tif,5
DGE_all\5\3746_DGE.tif,5
DGE_all\5\3857_DGE.tif,5
DGE_all\5\3964_DGE.tif,5
DGE_all\5\3378_DGE.tif,5
DGE_all\5\3795_DGE.tif,5
DGE_all\5\3830_DGE.tif,5
DGE_all\5\4335_DGE.tif,5
DGE_all\5\4043_DGE.tif,5
DGE_all\5\4833_DGE.tif,5
DGE_all\5\4557_DGE.tif,5
DGE_all\5\4065_DGE.tif,5
DGE_all\5\4870_DGE.tif,5
DGE_all\5\4589_DGE.tif,5
DGE_all\5\4481_DGE.tif,5
DGE_all\5\3734_DGE.tif,5
DGE_all\5\4018_DGE.tif,5
DGE_all\5\4438_DGE.tif,5
DGE_all\5\4622_DGE.tif,5
DGE_all\5\4637_DGE.tif,5
DGE_all\5\4480_DGE.tif,5
DGE_all\5\4129_DGE.tif,5
DGE_all\5\4970_DGE.tif,5
DGE_all\5\3399_DGE.tif,5
DGE_all\5\4391_DGE.tif,5
DGE_all\5\3846_DGE.tif,5
DGE_all\5\3672_DGE.tif,5
DGE_all\5\3768_DGE.tif,5
DGE_all\5\3775_DGE.tif,5
DGE_all\5\4027_DGE.tif,5
DGE_all\5\3421_DGE.tif,5
DGE_all\5\4506_DGE.tif,5
DGE_all\5\3934_DGE.tif,5
DGE_all\5\3946_DGE.tif,5
DGE_all\5\3805_DGE.tif,5
DGE_all\5\3349_DGE.tif,5
DGE_all\5\3732_DGE.tif,5
DGE_all\5\3650_DGE.tif,5
DGE_all\5\3693_DGE.tif,5
DGE_all\5\3491_DGE.tif,5
DGE_all\5\4078_DGE.tif,5
DGE_all\5\4592_DGE.tif,5
